_id	vector_id	timestamp	speed	elapsed	level_of_service	cin_id	creation_time
39999	288	2016-09-03T22:08:00Z	42.417393	23.0	green	cin19850707T235410489628450140234826176256	1472940618
40000	292	2016-09-04T12:49:00Z			green	cin19850708T064417489653057140234817783552	1472993477
40006	290	2016-09-02T21:05:00Z	73.93846	13.0	green	cin19850709T064951489739791140541371074304	1472850413
40007	316	2016-09-02T10:31:00Z	42.62766	829.0	green	cin19850709T122352489759832140541612369664	1472812381
40009	292	2016-09-04T06:59:00Z	11.455202	3989.0	yellow	cin19850709T152525489770725140234924861184	1472972444
40012	313	2016-09-02T15:08:00Z	43.49616	1083.0	green	cin19850710T015955489808795140541396252416	1472828983
40014	285	2016-09-02T15:13:00Z	39.51938	1537.0	green	cin19850710T151954489856794140541620762368	1472829279
40025	283	2016-09-03T06:18:00Z	75.45994	462.0	green	cin19850712T105734490013854140234950039296	1472883594
40027	282	2016-09-02T20:37:00Z	71.97602	478.0	green	cin19850713T080647490090007140541637547776	1472848716
40030	289				yellow	cin19850714T053456490167296139983568594688	1468019617
40033	277	2016-09-04T17:28:00Z	10.011796	2238.0	yellow	cin19850714T180208490212128140234842961664	1473010299
40036	315	2016-09-02T06:08:00Z	66.808075	489.0	green	cin19850715T011235490237955140541612369664	1472796573
40037	282	2016-09-02T05:04:00Z	68.5602	501.0	green	cin19850715T040318490248198140541387859712	1472792708
40038	288	2016-09-03T15:49:00Z	39.005997	28.0	green	cin19850715T073731490261051140234799036160	1472917812
40041	282	2016-09-04T21:06:00Z	75.07771	458.0	green	cin19850715T144035490286435140234842961664	1473023236
40042	285	2016-09-03T20:38:00Z	35.02864	845.0	green	cin19850715T153554490289754140234834568960	1472935241
40047	277	2016-09-04T13:09:00Z	65.32478	343.0	green	cin19850716T223825490401505140234950039296	1472994684
40054	308	2016-09-03T22:01:00Z	2.0307393	12388.0	red	cin19850717T182331490472611140234817783552	1472940162
40056	295	2016-09-02T08:45:00Z	3.5945582	10585.0	red	cin19850717T233306490491186140541629155072	1472806011
40058	290	2016-09-03T18:22:00Z	40.00316	28.0	green	cin19850718T004705490495625140234799036160	1472927014
40063	312	2016-09-03T03:53:00Z	37.031433	1249.0	green	cin19850718T105952490532392140234809390848	1472874837
40067	293	2016-09-04T11:43:00Z			green	cin19850719T042522490595122140234834568960	1472989475
40069	280	2016-09-04T06:30:00Z	43.118553	884.0	green	cin19850719T095321490614801140234842961664	1472970667
40073	282	2016-09-02T17:38:00Z	58.305977	1314.0	green	cin19850719T224951490661391140541379467008	1472837960
40077	276	2016-09-03T12:37:00Z	58.234737	380.0	green	cin19850720T231020490749020140234842961664	1472906297
40078	292	2016-09-03T00:34:00Z	78.11077	585.0	green	cin19850721T000958490752598140541612369664	1472862997
40079	283	2016-09-02T08:29:00Z	56.359818	1638.0	green	cin19850721T030248490762968140541371074304	1472805018
40080	285	2016-09-04T16:02:00Z			green	cin19850721T134021490801221140234933253888	1473005001
40083	346	2016-09-03T01:09:00Z			yellow	cin19850722T090722490871242140541629155072	1472865172
40087	293	2016-09-04T11:22:00Z	11.358589	5895.0	yellow	cin19850722T134844490888124140234941646592	1472988234
40088	282	2016-09-02T03:19:00Z	69.669586	494.0	green	cin19850722T190556490907156140541637547776	1472786414
40089	293	2016-09-04T17:27:00Z	51.147892	893.0	green	cin19850722T202719490912039140234941646592	1473010107
40090	278				green	cin19850723T023631490934191139983576987392	1468039899
40098	277	2016-09-04T14:51:00Z			green	cin19850723T170820490986500140234933253888	1473000761
40103	288	2016-09-03T11:18:00Z	50.663593	22.0	green	cin19850724T092004491044804140234809390848	1472901577
40106	282	2016-09-02T20:42:00Z	63.838577	1157.0	green	cin19850725T025304491107984140541379467008	1472849006
40109	315	2016-09-02T17:21:00Z	37.24323	996.0	green	cin19850725T105831491137111140541612369664	1472836981
40110	280	2016-09-02T12:31:00Z	3.2690222	11660.0	red	cin19850725T134332491147012140541379467008	1472819599
40112	293	2016-09-04T18:09:00Z	57.11782	800.0	green	cin19850725T150851491152131140234950039296	1473012614
40121	292	2016-09-04T12:58:00Z			green	cin19850726T150751491238471140234924861184	1472994026
40122	283	2016-09-02T11:11:00Z	71.643105	486.0	green	cin19850726T210818491260098140541637547776	1472814752
40123	285	2016-09-02T22:23:00Z	2.6774492	11055.0	red	cin19850726T222106491264466140541612369664	1472855040
40124	290	2016-09-02T14:33:00Z	42.055088	26.0	green	cin19850726T230329491267009140541612369664	1472826903
40134	288	2016-09-02T15:38:00Z	44.30375	25.0	green	cin19850728T194520491427920140541387859712	1472830766
40135	277	2016-09-03T13:48:00Z			green	cin19850728T220528491436328140234933253888	1472910647
40136	280				yellow	cin19850728T231813491440693139983585380096	1468078529
40137	276	2016-09-04T22:12:00Z	2.279365	9709.0	yellow	cin19850729T042007491458807140234842961664	1473027202
40145	282	2016-09-04T16:09:00Z	67.60286	543.0	green	cin19850729T230436491526276140234924861184	1473005392
40149	313	2016-09-03T08:01:00Z	79.0049	572.0	green	cin19850730T050111491547671140234799036160	1472889834
40152	293	2016-09-03T09:30:00Z	40.93351	2891.0	yellow	cin19850730T173948491593188140234950039296	1472895041
40155	291				yellow	cin19850731T045035491633435139983535023872	1467970229
40156	316	2016-09-04T10:37:00Z	53.844	600.0	green	cin19850731T061102491638262140234933253888	1472985549
40158	284	2016-09-02T07:05:00Z	72.75267	412.0	green	cin19850731T175904491680744140541371074304	1472799992
40160	283	2016-09-04T16:32:00Z	73.65759	472.0	green	cin19850731T222912491696952140234842961664	1473006844
40166	283	2016-09-04T19:57:00Z	70.107544	497.0	green	cin19850802T032632491801192140234924861184	1473019118
40174	291				yellow	cin19850803T032430491887470139983551809280	1468184237
40178	291				green	cin19850803T144230491928150139983535023872	1468100731
40179	282	2016-09-03T14:34:00Z	66.99056	530.0	green	cin19850803T161117491933477140234799036160	1472913354
40181	290	2016-09-02T14:45:00Z	44.480186	27.0	green	cin19850804T121534492005734140541637547776	1472827596
40189	276	2016-09-04T22:19:00Z	13.156481	1682.0	yellow	cin19850805T073446492075286140234809390848	1473027649
40196	292	2016-09-04T03:47:00Z			red	cin19850806T234021492219621140234817783552	1472960908
40208	291				yellow	cin19850808T035238492321158139983543416576	1468057895
40210	312	2016-09-02T14:49:00Z	44.52544	1180.0	green	cin19850808T061207492329527140541629155072	1472827889
40221	346	2016-09-02T05:09:00Z	78.20816	588.0	green	cin19850810T111721492520641140541387859712	1472793083
40222	312	2016-09-03T06:32:00Z			green	cin19850810T145837492533917140234950039296	1472884457
40224	315	2016-09-03T09:56:00Z	58.87571	563.0	green	cin19850810T161906492538746140234941646592	1472896620
40226	313	2016-09-04T18:06:00Z	57.58362	816.0	green	cin19850810T190022492548422140234834568960	1473012420
40233	315	2016-09-02T16:14:00Z	45.53326	719.0	green	cin19850811T200938492638978140541612369664	1472832943
40241	316	2016-09-04T18:10:00Z	70.15712	461.0	green	cin19850812T164814492713294140234933253888	1473012711
40242	282	2016-09-03T07:31:00Z	49.82651	2734.0	green	cin19850812T174441492716681140234933253888	1472887916
40248	292	2016-09-03T10:55:00Z	37.089935	1232.0	green	cin19850813T111752492779872140234809390848	1472900202
40250	288	2016-09-03T19:33:00Z	57.416264	18.0	green	cin19850813T163736492799056140234817783552	1472931303
40252	280	2016-09-03T22:32:00Z	70.3262	542.0	green	cin19850813T192711492809231140234799036160	1472942081
40255	293	2016-09-04T20:41:00Z	34.179775	1335.0	green	cin19850814T080257492854577140234809390848	1473021728
40257	283	2016-09-03T20:04:00Z	41.36145	3059.0	green	cin19850814T154944492882584140234826176256	1472933134
40264	313	2016-09-04T23:19:00Z	77.86642	581.0	green	cin19850815T125319492958399140234799036160	1473031226
40265	276	2016-09-04T07:22:00Z	41.7261	533.0	green	cin19850815T125951492958791140234941646592	1472973817
40266	319				green	cin19850815T143937492964777139983593772800	1468170007
40273	280				green	cin19850816T155212493055532139983585380096	1468069157
40275	288	2016-09-02T05:32:00Z	65.04	15.0	green	cin19850816T214410493076650140541320750848	1472794435
40276	282	2016-09-03T17:17:00Z	71.06129	485.0	green	cin19850817T020721493092441140234809390848	1472923111
40282	285	2016-09-02T09:13:00Z	49.921795	1235.0	green	cin19850818T183754493238274140541379467008	1472807685
40285	291				yellow	cin19850819T054133493278093139983535023872	1468040764
40286	279				green	cin19850819T084925493289365139983535023872	1468140652
40287	283	2016-09-04T18:47:00Z	75.877426	459.0	green	cin19850819T084938493289378140234933253888	1473014934
40288	313	2016-09-04T12:06:00Z			yellow	cin19850819T160408493315448140234950039296	1472990916
40293	319				green	cin19850820T174403493407843139983568594688	1467950447
40294	293	2016-09-04T21:12:00Z			red	cin19850820T175425493408465140234826176256	1473023614
40303	294	2016-09-02T12:47:00Z	55.3888	1334.0	green	cin19850821T140248493480968140541645940480	1472820483
40304	288	2016-09-03T16:00:00Z	45.23076	25.0	green	cin19850821T143443493482883140234799036160	1472918500
40307	315	2016-09-03T17:20:00Z	40.41453	2459.0	green	cin19850821T224017493512017140234950039296	1472923297
40308	295	2016-09-03T14:44:00Z	3.7630699	10111.0	red	cin19850822T000629493517189140234941646592	1472913937
40312	347	2016-09-03T14:58:00Z	65.523346	1065.0	green	cin19850822T083926493547966140234933253888	1472914803
40314	288	2016-09-03T09:24:00Z	65.33035	15.0	green	cin19850822T163503493576503140234799036160	1472894745
40318	288	2016-09-02T11:09:00Z	58.41103	17.0	green	cin19850823T105445493642485140541371074304	1472814653
40322	276	2016-09-02T17:58:00Z	25.976173	4552.0	red	cin19850823T155810493660690140541320750848	1472839168
40329	315	2016-09-04T19:01:00Z	48.561802	686.0	green	cin19850824T074122493717282140234799036160	1473015791
40335	277	2016-09-03T22:43:00Z	51.156166	438.0	green	cin19850824T224021493771221140234826176256	1472942735
40337	310	2016-09-04T19:03:00Z	48.895325	1400.0	green	cin19850825T072911493802951140234924861184	1473015886
40340	295	2016-09-02T09:27:00Z	32.591213	3434.0	yellow	cin19850825T183209493842729140541320750848	1472808481
40344	290				green	cin19850826T120835493906115139983535023872	1468189324
40346	277	2016-09-03T17:58:00Z	9.0971985	2463.0	red	cin19850827T024145493958505140234799036160	1472925552
40352	291				yellow	cin19850828T232329494119409139982983395072	1468100067
40353	282	2016-09-02T12:27:00Z	68.0496	507.0	green	cin19850828T233045494119845140541612369664	1472819303
40356	308	2016-09-03T07:03:00Z	51.453777	500.0	green	cin19850829T020353494129033140234817783552	1472886272
40360	295				red	cin19850829T075533494150133139983551809280	1468139850
40363	310	2016-09-03T16:12:00Z	35.59876	3437.0	green	cin19850829T211159494197919140234924861184	1472919182
40364	295	2016-09-02T09:54:00Z	51.607243	1030.0	green	cin19850829T234952494207392140541620762368	1472810064
40366	283	2016-09-03T14:49:00Z	62.05496	2553.0	green	cin19850830T003201494209921140234809390848	1472914225
40367	293	2016-09-03T07:31:00Z	59.414062	768.0	green	cin19850830T042407494223847140234842961664	1472888008
40372	283	2016-09-04T08:31:00Z	77.22857	451.0	green	cin19850830T132041494256041140234799036160	1472977919
40374	278				green	cin19850831T092342494328222139983560201984	1468015512
40377	316	2016-09-03T12:03:00Z	33.502445	1031.0	green	cin19850831T205345494369625140234950039296	1472904245
40384	295				red	cin19850902T030408494478248139983543416576	1468144798
40385	282	2016-09-02T22:29:00Z	3.7697928	9117.0	green	cin19850902T053240494487160140541396252416	1472855485
40386	278				green	cin19850902T100520494503520139982983395072	1468087985
40387	295				red	cin19850902T104716494506036139983535023872	1468026100
40389	282	2016-09-03T11:37:00Z	60.629745	590.0	green	cin19850902T162358494526238140234842961664	1472902666
40391	290	2016-09-03T12:38:00Z	60.6953	17.0	green	cin19850902T174509494531109140234817783552	1472906396
40392	284	2016-09-03T09:17:00Z	41.497078	1935.0	green	cin19850903T014835494560115140234941646592	1472894349
40399	282	2016-09-02T07:58:00Z	73.28655	469.0	green	cin19850904T054203494660523140541629155072	1472803148
40406	312				green	cin19850904T234134494725294139983602165504	1468178571
40409	284	2016-09-04T09:57:00Z	73.91629	406.0	green	cin19850905T213917494804357140234799036160	1472983129
40411	285	2016-09-02T16:05:00Z	65.63016	451.0	green	cin19850905T225945494809185140541629155072	1472832446
40414	282	2016-09-04T07:53:00Z	45.341953	758.0	green	cin19850906T011440494817280140234809390848	1472975711
40415	290				green	cin19850906T121109494856669139983543416576	1468019354
40417	347				yellow	cin19850907T013944494905184139983593772800	1468150810
40419	283	2016-09-02T16:34:00Z	66.46308	528.0	green	cin19850907T125558494945758140541396252416	1472834119
40422	284	2016-09-03T21:29:00Z	2.2620263	13246.0	red	cin19850907T195738494971058140234809390848	1472938251
40423	284	2016-09-03T06:23:00Z	59.73977	565.0	green	cin19850908T025402494996042140234834568960	1472883975
40428	295	2016-09-03T09:13:00Z	42.019154	921.0	green	cin19850908T145023495039023140234950039296	1472894154
40430	316	2016-09-03T13:35:00Z	67.59753	480.0	green	cin19850909T042346495087826140234799036160	1472909785
40431	290	2016-09-03T05:59:00Z	45.54706	22.0	green	cin19850909T072653495098813140234826176256	1472882450
40433	277	2016-09-04T06:54:00Z	24.59539	911.0	green	cin19850909T081520495101720140234817783552	1472972170
40435	288	2016-09-02T12:25:00Z	53.084118	19.0	green	cin19850909T102028495109228140541320750848	1472819204
40440	276	2016-09-03T10:58:00Z	27.75673	841.0	green	cin19850910T002747495160067140234941646592	1472900395
40441	284	2016-09-02T09:46:00Z	41.38591	1521.0	yellow	cin19850910T031004495169804140541629155072	1472809665
40448	310				green	cin19850911T171226495306746139983560201984	1468055540
40454	284	2016-09-04T02:13:00Z	35.085247	854.0	green	cin19850913T023221495426741140234842961664	1472955316
40458	293	2016-09-04T14:15:00Z	61.41319	743.0	green	cin19850913T214000495495600140234933253888	1472998562
40465	279				green	cin19850914T075728495532648139983568594688	1468146064
40467	277	2016-09-04T13:55:00Z	54.91765	408.0	green	cin19850914T104820495542900140234933253888	1472997421
40469	292	2016-09-02T19:52:00Z	55.18696	828.0	green	cin19850914T132758495552478140541320750848	1472846033
40472	282	2016-09-04T12:12:00Z	73.968925	465.0	green	cin19850914T231925495587965140234809390848	1472991197
40475	316	2016-09-03T03:25:00Z			green	cin19850915T070113495615673140234826176256	1472873322
40479	285	2016-09-04T07:37:00Z			green	cin19850915T205637495665797140234809390848	1472974754
40481	284	2016-09-03T10:54:00Z	10.883691	2753.0	red	cin19850916T021438495684878140234842961664	1472900103
40490	283	2016-09-04T15:53:00Z	68.95237	551.0	green	cin19850917T041811495778691140234924861184	1473004506
40491	283	2016-09-02T01:38:00Z			green	cin19850917T050158495781318140541379467008	1472780383
40492	313	2016-09-03T14:36:00Z	64.67591	705.0	green	cin19850917T095124495798684140234799036160	1472913450
40495	283	2016-09-04T14:26:00Z	40.229412	6324.0	green	cin19850917T170158495824518140234834568960	1472999225
40496	288	2016-09-03T00:15:00Z			green	cin19850917T170918495824958140541620762368	1472861878
40502	296	2016-09-03T17:25:00Z	50.350876	513.0	green	cin19850919T150354495990234140234941646592	1472923594
40506	346				red	cin19850920T051236496041156139983568594688	1468097346
40507	288	2016-09-03T09:12:00Z			green	cin19850920T082130496052490140234924861184	1472894055
40508	313	2016-09-02T11:33:00Z	9.348531	4834.0	yellow	cin19850920T132649496070809140541371074304	1472816137
40509	311	2016-09-03T21:04:00Z	58.63341	425.0	green	cin19850920T201428496095268140234826176256	1472936728
40516	315	2016-09-02T18:23:00Z	55.93137	584.0	green	cin19850921T165340496169620140541371074304	1472840649
40519	346	2016-09-02T23:30:00Z	26.535719	1733.0	green	cin19850922T035851496209531140541320750848	1472859113
40524	292	2016-09-03T23:20:00Z	72.87847	627.0	green	cin19850923T040254496296174140234809390848	1472945013
40526	312				green	cin19850923T155120496338680139983576987392	1467947141
40527	282	2016-09-04T20:25:00Z	74.66114	461.0	green	cin19850923T180747496346867140234933253888	1473020837
40532	282	2016-09-02T20:50:00Z	75.62721	455.0	green	cin19850924T075603496396563140541320750848	1472849469
40537	290	2016-09-03T14:52:00Z	45.894115	24.0	green	cin19850924T211353496444433140234799036160	1472914418
